#EXPORTTYPE:                 ,DATA ALL                                                      
#FILE:                       ,PYRO_MDF_30_900_N2_30Kmin_recal_02.ngb-ds3                    
#FORMAT:                     ,NETZSCH5                                                      
#FTYPE:                      ,ANSI                                                          
#IDENTITY:                   ,pyro_30_900_N2_30Kmin_02                                      
#DECIMAL:                    ,POINT                                                         
#SEPARATOR:                  ,COMMA                                                         
#MTYPE:                      ,DSC                                                           
#INSTRUMENT:                 ,NETZSCH STA 449F3                                             
#PROJECT:                    ,pyroboard                                                     
#DATE/TIME:                  ,19.02.2021 18:19:38 (UTC+1)                                   
#CORR. FILE:                 ,Correction for method PYROBOARD_30_900_N2_30Kmin_Recal_cooling
#TEMPCAL:                    ,06-01-2021 09:50                                              
#SENSITIVITY:                ,06-01-2021 10:22                                              
#LABORATORY:                 ,TUPO                                                          
#OPERATOR:                   ,LH                                                            
#REMARK:                     ,                                                              
#SAMPLE:                     ,pyro_30_900_N2_30Kmin_02                                      
#SAMPLE MASS /mg:            ,10.3487                                                       
#MATERIAL:                   ,MDF                                                           
#REFERENCE:                  ,-----                                                         
#REFERENCE MASS /mg:         ,0                                                             
#TYPE OF CRUCIBLE:           ,Al2O3 85 µl, open                                             
#SAMPLE CRUCIBLE MASS /mg:   ,132.8318                                                      
#REFERENCE CRUCIBLE MASS /mg:,136.50                                                        
#DSC RANGE /µV:              ,5000                                                          
#TG RANGE /mg:               ,35000                                                         
#TAU-R:                      ,---                                                           
#CORR. CODE:                 ,020                                                           
#EXO:                        ,-1                                                            
#RANGE:                      ,30°C/30.0(K/min)/900°C                                        
#SEGMENT:                    ,S2/4                                                          
#SEG. 2:                     ,30°C/30.0(K/min)/900°C                                        

##Temp./°C,Time/min,DSC/(mW/mg),Mass/%,Gas Flow(purge2)/(ml/min),Gas Flow(protective)/(ml/min),Sensit./(uV/mW)
 83.19800, 7.35000,      0.53061,100.00106,50.00000,20.00000,5.49495
 83.67800, 7.36000,      0.53376,100.00329,50.00000,20.00000,5.49300
 84.15400, 7.37000,      0.53696, 99.99894,50.00000,20.00000,5.49107
 84.63200, 7.38000,      0.54000, 99.99894,50.00000,20.00000,5.48913
 85.11100, 7.39000,      0.54309, 99.99884,50.00000,20.00000,5.48719
 85.58900, 7.40000,      0.54625, 99.99565,50.00000,20.00000,5.48525
 86.07100, 7.41000,      0.54936, 99.99130,50.00000,20.00000,5.48329
 86.55000, 7.42000,      0.55265, 99.99459,50.00000,20.00000,5.48135
 87.03300, 7.43000,      0.55593, 99.98705,50.00000,20.00000,5.47938
 87.51200, 7.44000,      0.55914, 99.97729,50.00000,20.00000,5.47744
 87.99100, 7.45000,      0.56212, 99.97410,50.00000,20.00000,5.47549
 88.47500, 7.46000,      0.56539, 99.96009,50.00000,20.00000,5.47352
 88.95500, 7.47000,      0.56861, 99.96009,50.00000,20.00000,5.47157
 89.43500, 7.48000,      0.57190, 99.94927,50.00000,20.00000,5.46962
 89.92000, 7.49000,      0.57499, 99.94492,50.00000,20.00000,5.46764
 90.40300, 7.50000,      0.57814, 99.94173,50.00000,20.00000,5.46568
 90.88300, 7.51000,      0.58139, 99.93304,50.00000,20.00000,5.46372
 91.36400, 7.52000,      0.58459, 99.93951,50.00000,20.00000,5.46176
 91.84500, 7.53000,      0.58774, 99.93951,50.00000,20.00000,5.45980
 92.32900, 7.54000,      0.59079, 99.93294,50.00000,20.00000,5.45783
 92.81000, 7.55000,      0.59384, 99.92540,50.00000,20.00000,5.45587
 93.29500, 7.56000,      0.59710, 99.92540,50.00000,20.00000,5.45389
 93.77700, 7.57000,      0.60015, 99.92540,50.00000,20.00000,5.45193
 94.25900, 7.58000,      0.60330, 99.92540,50.00000,20.00000,5.44996
 94.74000, 7.59000,      0.60623, 99.92221,50.00000,20.00000,5.44800
 95.22200, 7.60000,      0.60918, 99.90714,50.00000,20.00000,5.44603
 95.70200, 7.61000,      0.61201, 99.90066,50.00000,20.00000,5.44407
 96.18800, 7.62000,      0.61493, 99.90066,50.00000,20.00000,5.44208
 96.67100, 7.63000,      0.61783, 99.89419,50.00000,20.00000,5.44011
 97.15000, 7.64000,      0.62079, 99.88656,50.00000,20.00000,5.43815
 97.63100, 7.65000,      0.62366, 99.88656,50.00000,20.00000,5.43618
 98.11000, 7.66000,      0.62639, 99.88008,50.00000,20.00000,5.43423
 98.59300, 7.67000,      0.62909, 99.86820,50.00000,20.00000,5.43225
 99.07200, 7.68000,      0.63166, 99.86820,50.00000,20.00000,5.43029
 99.55300, 7.69000,      0.63412, 99.86491,50.00000,20.00000,5.42832
100.03300, 7.70000,      0.63654, 99.84877,50.00000,20.00000,5.42636
100.51100, 7.71000,      0.63901, 99.83901,50.00000,20.00000,5.42440
100.99200, 7.72000,      0.64147, 99.83254,50.00000,20.00000,5.42243
101.47000, 7.73000,      0.64355, 99.82394,50.00000,20.00000,5.42047
101.94900, 7.74000,      0.64584, 99.82065,50.00000,20.00000,5.41851
102.42600, 7.75000,      0.64801, 99.80771,50.00000,20.00000,5.41655
102.90400, 7.76000,      0.64991, 99.80771,50.00000,20.00000,5.41459
103.38000, 7.77000,      0.65191, 99.79476,50.00000,20.00000,5.41264
103.85700, 7.78000,      0.65350, 99.78828,50.00000,20.00000,5.41068
104.33300, 7.79000,      0.65535, 99.77640,50.00000,20.00000,5.40873
104.80700, 7.80000,      0.65717, 99.77099,50.00000,20.00000,5.40678
105.28300, 7.81000,      0.65869, 99.75910,50.00000,20.00000,5.40483
105.75600, 7.82000,      0.66019, 99.75369,50.00000,20.00000,5.40289
106.22800, 7.83000,      0.66152, 99.74074,50.00000,20.00000,5.40095
106.70400, 7.84000,      0.66270, 99.73533,50.00000,20.00000,5.39899
107.17400, 7.85000,      0.66387, 99.72344,50.00000,20.00000,5.39706
107.64600, 7.86000,      0.66493, 99.71803,50.00000,20.00000,5.39512
108.11800, 7.87000,      0.66573, 99.70508,50.00000,20.00000,5.39318
108.58800, 7.88000,      0.66653, 99.70837,50.00000,20.00000,5.39125
109.05800, 7.89000,      0.66739, 99.70074,50.00000,20.00000,5.38932
109.52400, 7.90000,      0.66797, 99.69532,50.00000,20.00000,5.38740
109.99400, 7.91000,      0.66838, 99.68566,50.00000,20.00000,5.38546
110.46200, 7.92000,      0.66877, 99.68885,50.00000,20.00000,5.38354
110.92800, 7.93000,      0.66887, 99.67262,50.00000,20.00000,5.38162
111.39400, 7.94000,      0.66894, 99.66508,50.00000,20.00000,5.37970
111.86200, 7.95000,      0.66884, 99.65213,50.00000,20.00000,5.37777
112.32500, 7.96000,      0.66874, 99.65542,50.00000,20.00000,5.37587
112.78800, 7.97000,      0.66840, 99.64353,50.00000,20.00000,5.37396
113.25000, 7.98000,      0.66792, 99.63812,50.00000,20.00000,5.37206
113.71200, 7.99000,      0.66755, 99.63058,50.00000,20.00000,5.37015
114.17100, 8.00000,      0.66665, 99.63049,50.00000,20.00000,5.36826
114.63200, 8.01000,      0.66580, 99.62623,50.00000,20.00000,5.36636
115.09000, 8.02000,      0.66476, 99.61647,50.00000,20.00000,5.36447
115.54800, 8.03000,      0.66382, 99.60681,50.00000,20.00000,5.36258
116.00700, 8.04000,      0.66279, 99.60237,50.00000,20.00000,5.36068
116.46200, 8.05000,      0.66139, 99.59705,50.00000,20.00000,5.35881
116.91500, 8.06000,      0.65992, 99.58294,50.00000,20.00000,5.35694
117.37000, 8.07000,      0.65834, 99.57975,50.00000,20.00000,5.35506
117.82700, 8.08000,      0.65675, 99.57550,50.00000,20.00000,5.35317
118.27800, 8.09000,      0.65501, 99.56787,50.00000,20.00000,5.35131
118.72900, 8.10000,      0.65319, 99.56246,50.00000,20.00000,5.34945
119.17900, 8.11000,      0.65133, 99.56246,50.00000,20.00000,5.34759
119.62800, 8.12000,      0.64905, 99.55057,50.00000,20.00000,5.34573
120.07500, 8.13000,      0.64646, 99.54845,50.00000,20.00000,5.34388
120.52400, 8.14000,      0.64414, 99.54197,50.00000,20.00000,5.34203
120.97300, 8.15000,      0.64185, 99.53337,50.00000,20.00000,5.34017
121.41500, 8.16000,      0.63933, 99.52361,50.00000,20.00000,5.33834
121.86000, 8.17000,      0.63705, 99.52680,50.00000,20.00000,5.33650
122.30200, 8.18000,      0.63420, 99.51385,50.00000,20.00000,5.33467
122.74600, 8.19000,      0.63104, 99.50950,50.00000,20.00000,5.33284
123.18900, 8.20000,      0.62820, 99.51066,50.00000,20.00000,5.33100
123.62700, 8.21000,      0.62534, 99.50419,50.00000,20.00000,5.32919
124.06500, 8.22000,      0.62247, 99.50197,50.00000,20.00000,5.32738
124.50200, 8.23000,      0.61940, 99.50632,50.00000,20.00000,5.32557
124.93800, 8.24000,      0.61614, 99.49984,50.00000,20.00000,5.32376
125.37300, 8.25000,      0.61278, 99.50738,50.00000,20.00000,5.32196
125.81100, 8.26000,      0.60956, 99.49656,50.00000,20.00000,5.32015
126.24200, 8.27000,      0.60628, 99.49772,50.00000,20.00000,5.31836
126.67300, 8.28000,      0.60298, 99.49124,50.00000,20.00000,5.31658
127.10400, 8.29000,      0.59955, 99.48680,50.00000,20.00000,5.31479
127.53400, 8.30000,      0.59624, 99.48467,50.00000,20.00000,5.31301
127.96200, 8.31000,      0.59290, 99.47501,50.00000,20.00000,5.31123
128.39101, 8.32000,      0.58957, 99.48042,50.00000,20.00000,5.30946
128.81500, 8.33000,      0.58597, 99.46737,50.00000,20.00000,5.30770
129.24100, 8.34000,      0.58240, 99.46844,50.00000,20.00000,5.30593
129.66299, 8.35000,      0.57877, 99.46312,50.00000,20.00000,5.30418
130.08900, 8.36000,      0.57521, 99.45665,50.00000,20.00000,5.30241
130.50700, 8.37000,      0.57161, 99.45230,50.00000,20.00000,5.30068
130.92900, 8.38000,      0.56799, 99.45017,50.00000,20.00000,5.29893
131.34801, 8.39000,      0.56438, 99.44041,50.00000,20.00000,5.29719
131.76601, 8.40000,      0.56076, 99.44360,50.00000,20.00000,5.29545
132.18300, 8.41000,      0.55710, 99.43935,50.00000,20.00000,5.29372
132.59801, 8.42000,      0.55336, 99.44360,50.00000,20.00000,5.29200
133.01199, 8.43000,      0.54969, 99.44041,50.00000,20.00000,5.29028
133.42400, 8.44000,      0.54610, 99.43288,50.00000,20.00000,5.28857
133.83701, 8.45000,      0.54240, 99.44360,50.00000,20.00000,5.28685
134.24899, 8.46000,      0.53865, 99.43394,50.00000,20.00000,5.28514
134.65601, 8.47000,      0.53488, 99.44041,50.00000,20.00000,5.28345
135.06599, 8.48000,      0.53120, 99.43075,50.00000,20.00000,5.28175
135.47400, 8.49000,      0.52763, 99.43829,50.00000,20.00000,5.28005
135.87601, 8.50000,      0.52410, 99.42640,50.00000,20.00000,5.27838
136.28200, 8.51000,      0.52053, 99.43500,50.00000,20.00000,5.27670
136.68401, 8.52000,      0.51697, 99.42205,50.00000,20.00000,5.27503
137.08701, 8.53000,      0.51340, 99.42853,50.00000,20.00000,5.27335
137.48399, 8.54000,      0.50983, 99.41558,50.00000,20.00000,5.27170
137.88699, 8.55000,      0.50631, 99.42099,50.00000,20.00000,5.27002
138.28600, 8.56000,      0.50279, 99.41123,50.00000,20.00000,5.26836
138.68201, 8.57000,      0.49931, 99.40369,50.00000,20.00000,5.26672
139.07600, 8.58000,      0.49583, 99.39944,50.00000,20.00000,5.26508
139.47099, 8.59000,      0.49245, 99.39712,50.00000,20.00000,5.26343
139.86501, 8.60000,      0.48936, 99.38746,50.00000,20.00000,5.26179
140.25400, 8.61000,      0.48608, 99.38968,50.00000,20.00000,5.26018
140.64700, 8.62000,      0.48274, 99.38524,50.00000,20.00000,5.25854
141.03600, 8.63000,      0.47942, 99.39181,50.00000,20.00000,5.25692
141.42200, 8.64000,      0.47616, 99.38640,50.00000,20.00000,5.25532
141.81000, 8.65000,      0.47295, 99.39075,50.00000,20.00000,5.25370
142.19501, 8.66000,      0.46981, 99.38640,50.00000,20.00000,5.25210
142.57899, 8.67000,      0.46664, 99.38640,50.00000,20.00000,5.25050
142.96001, 8.68000,      0.46358, 99.38205,50.00000,20.00000,5.24891
143.34100, 8.69000,      0.46072, 99.37123,50.00000,20.00000,5.24733
143.72501, 8.70000,      0.45782, 99.37780,50.00000,20.00000,5.24573
144.10300, 8.71000,      0.45471, 99.36475,50.00000,20.00000,5.24415
144.47800, 8.72000,      0.45175, 99.37770,50.00000,20.00000,5.24259
144.85800, 8.73000,      0.44896, 99.36485,50.00000,20.00000,5.24101
145.23700, 8.74000,      0.44612, 99.37664,50.00000,20.00000,5.23943
145.60899, 8.75000,      0.44336, 99.36697,50.00000,20.00000,5.23788
145.98100, 8.76000,      0.44079, 99.37983,50.00000,20.00000,5.23633
146.35100, 8.77000,      0.43796, 99.36369,50.00000,20.00000,5.23479
146.72600, 8.78000,      0.43526, 99.37451,50.00000,20.00000,5.23322
147.09300, 8.79000,      0.43258, 99.36697,50.00000,20.00000,5.23169
147.46300, 8.80000,      0.43006, 99.37780,50.00000,20.00000,5.23015
147.82899, 8.81000,      0.42764, 99.37026,50.00000,20.00000,5.22863
148.19501, 8.82000,      0.42504, 99.37132,50.00000,20.00000,5.22710
148.55800, 8.83000,      0.42272, 99.37239,50.00000,20.00000,5.22559
148.92200, 8.84000,      0.42035, 99.36156,50.00000,20.00000,5.22407
149.28400, 8.85000,      0.41797, 99.35731,50.00000,20.00000,5.22256
149.64500, 8.86000,      0.41559, 99.35722,50.00000,20.00000,5.22106
150.00500, 8.87000,      0.41324, 99.34968,50.00000,20.00000,5.21955
150.36600, 8.88000,      0.41101, 99.34108,50.00000,20.00000,5.21805
150.72400, 8.89000,      0.40880, 99.34639,50.00000,20.00000,5.21656
151.07700, 8.90000,      0.40681, 99.33344,50.00000,20.00000,5.21508
151.43300, 8.91000,      0.40465, 99.33886,50.00000,20.00000,5.21360
151.78600, 8.92000,      0.40251, 99.33451,50.00000,20.00000,5.21213
152.13800, 8.93000,      0.40054, 99.34098,50.00000,20.00000,5.21066
152.49001, 8.94000,      0.39859, 99.33663,50.00000,20.00000,5.20919
152.84100, 8.95000,      0.39664, 99.34108,50.00000,20.00000,5.20772
153.19000, 8.96000,      0.39475, 99.33673,50.00000,20.00000,5.20627
153.53700, 8.97000,      0.39285, 99.33673,50.00000,20.00000,5.20482
153.88400, 8.98000,      0.39083, 99.33451,50.00000,20.00000,5.20337
154.23199, 8.99000,      0.38909, 99.33016,50.00000,20.00000,5.20192
154.57500, 9.00000,      0.38722, 99.31837,50.00000,20.00000,5.20049
154.91800, 9.01000,      0.38551, 99.32475,50.00000,20.00000,5.19906
155.26100, 9.02000,      0.38392, 99.31083,50.00000,20.00000,5.19762
155.60800, 9.03000,      0.38228, 99.32156,50.00000,20.00000,5.19617
155.94299, 9.04000,      0.38058, 99.30648,50.00000,20.00000,5.19478
156.28000, 9.05000,      0.37897, 99.31827,50.00000,20.00000,5.19337
156.61900, 9.06000,      0.37748, 99.30214,50.00000,20.00000,5.19195
156.95700, 9.07000,      0.37608, 99.31180,50.00000,20.00000,5.19054
157.29500, 9.08000,      0.37440, 99.30214,50.00000,20.00000,5.18913
157.62700, 9.09000,      0.37288, 99.30861,50.00000,20.00000,5.18775
157.95900, 9.10000,      0.37143, 99.30967,50.00000,20.00000,5.18636
158.29401, 9.11000,      0.37011, 99.30320,50.00000,20.00000,5.18496
158.62700, 9.12000,      0.36880, 99.31508,50.00000,20.00000,5.18357
158.95599, 9.13000,      0.36756, 99.29895,50.00000,20.00000,5.18219
159.28500, 9.14000,      0.36628, 99.30648,50.00000,20.00000,5.18082
159.61700, 9.15000,      0.36491, 99.29247,50.00000,20.00000,5.17943
159.94099, 9.16000,      0.36381, 99.29131,50.00000,20.00000,5.17808
160.26801, 9.17000,      0.36247, 99.28484,50.00000,20.00000,5.17671
160.59700, 9.18000,      0.36138, 99.28155,50.00000,20.00000,5.17534
160.92101, 9.19000,      0.36038, 99.26861,50.00000,20.00000,5.17399
161.24400, 9.20000,      0.35933, 99.28049,50.00000,20.00000,5.17264
161.56500, 9.21000,      0.35814, 99.27083,50.00000,20.00000,5.17130
161.88699, 9.22000,      0.35701, 99.26648,50.00000,20.00000,5.16995
162.20900, 9.23000,      0.35602, 99.27836,50.00000,20.00000,5.16860
162.52800, 9.24000,      0.35516, 99.27083,50.00000,20.00000,5.16727
162.84900, 9.25000,      0.35426, 99.27295,50.00000,20.00000,5.16593
163.16499, 9.26000,      0.35353, 99.27083,50.00000,20.00000,5.16461
163.48300, 9.27000,      0.35263, 99.27189,50.00000,20.00000,5.16328
163.79700, 9.28000,      0.35171, 99.26542,50.00000,20.00000,5.16197
164.11600, 9.29000,      0.35083, 99.26107,50.00000,20.00000,5.16064
164.42900, 9.30000,      0.35014, 99.26329,50.00000,20.00000,5.15933
164.74100, 9.31000,      0.34950, 99.25788,50.00000,20.00000,5.15802
165.05499, 9.32000,      0.34876, 99.25788,50.00000,20.00000,5.15671
165.36900, 9.33000,      0.34802, 99.25778,50.00000,20.00000,5.15540
165.67799, 9.34000,      0.34742, 99.25025,50.00000,20.00000,5.15411
165.98700, 9.35000,      0.34682, 99.24696,50.00000,20.00000,5.15281
166.29700, 9.36000,      0.34620, 99.24812,50.00000,20.00000,5.15152
166.60699, 9.37000,      0.34564, 99.23623,50.00000,20.00000,5.15022
166.91200, 9.38000,      0.34532, 99.23623,50.00000,20.00000,5.14895
167.21800, 9.39000,      0.34474, 99.23623,50.00000,20.00000,5.14767
167.52499, 9.40000,      0.34419, 99.23189,50.00000,20.00000,5.14639
167.82800, 9.41000,      0.34378, 99.23517,50.00000,20.00000,5.14512
168.13499, 9.42000,      0.34345, 99.22657,50.00000,20.00000,5.14384
168.43600, 9.43000,      0.34306, 99.22647,50.00000,20.00000,5.14258
168.74100, 9.44000,      0.34271, 99.22435,50.00000,20.00000,5.14130
169.04300, 9.45000,      0.34242, 99.21353,50.00000,20.00000,5.14004
169.34399, 9.46000,      0.34213, 99.20705,50.00000,20.00000,5.13878
169.64301, 9.47000,      0.34183, 99.20058,50.00000,20.00000,5.13753
169.94501, 9.48000,      0.34164, 99.20270,50.00000,20.00000,5.13627
170.24200, 9.49000,      0.34164, 99.19304,50.00000,20.00000,5.13503
170.53999, 9.50000,      0.34158, 99.19304,50.00000,20.00000,5.13378
170.83800, 9.51000,      0.34131, 99.19091,50.00000,20.00000,5.13253
171.13400, 9.52000,      0.34118, 99.19091,50.00000,20.00000,5.13129
171.43300, 9.53000,      0.34115, 99.18879,50.00000,20.00000,5.13004
171.72701, 9.54000,      0.34104, 99.18763,50.00000,20.00000,5.12881
172.02200, 9.55000,      0.34108, 99.18115,50.00000,20.00000,5.12758
172.31599, 9.56000,      0.34111, 99.17787,50.00000,20.00000,5.12635
172.61099, 9.57000,      0.34125, 99.18338,50.00000,20.00000,5.12512
172.90199, 9.58000,      0.34144, 99.16821,50.00000,20.00000,5.12390
173.19200, 9.59000,      0.34144, 99.16811,50.00000,20.00000,5.12269
173.48700, 9.60000,      0.34156, 99.16492,50.00000,20.00000,5.12145
173.77699, 9.61000,      0.34180, 99.16492,50.00000,20.00000,5.12024
174.06700, 9.62000,      0.34206, 99.15526,50.00000,20.00000,5.11903
174.35600, 9.63000,      0.34243, 99.16173,50.00000,20.00000,5.11782
174.64400, 9.64000,      0.34278, 99.15091,50.00000,20.00000,5.11661
174.93500, 9.65000,      0.34312, 99.14550,50.00000,20.00000,5.11540
175.22200, 9.66000,      0.34332, 99.14115,50.00000,20.00000,5.11420
175.50600, 9.67000,      0.34373, 99.14009,50.00000,20.00000,5.11301
175.79401, 9.68000,      0.34408, 99.13255,50.00000,20.00000,5.11180
176.08000, 9.69000,      0.34463, 99.12279,50.00000,20.00000,5.11061
176.36400, 9.70000,      0.34520, 99.12936,50.00000,20.00000,5.10942
176.65300, 9.71000,      0.34570, 99.11844,50.00000,20.00000,5.10821
176.93600, 9.72000,      0.34622, 99.12173,50.00000,20.00000,5.10703
177.22000, 9.73000,      0.34678, 99.12173,50.00000,20.00000,5.10584
177.50400, 9.74000,      0.34740, 99.11632,50.00000,20.00000,5.10465
177.78900, 9.75000,      0.34804, 99.10878,50.00000,20.00000,5.10346
178.07201, 9.76000,      0.34857, 99.10878,50.00000,20.00000,5.10228
178.35201, 9.77000,      0.34920, 99.10878,50.00000,20.00000,5.10110
178.63200, 9.78000,      0.34984, 99.09361,50.00000,20.00000,5.09993
178.91400, 9.79000,      0.35052, 99.09042,50.00000,20.00000,5.09875
179.19701, 9.80000,      0.35132, 99.07419,50.00000,20.00000,5.09757
179.47900, 9.81000,      0.35210, 99.07747,50.00000,20.00000,5.09639
179.75600, 9.82000,      0.35290, 99.06549,50.00000,20.00000,5.09523
180.03500, 9.83000,      0.35372, 99.06230,50.00000,20.00000,5.09406
180.31700, 9.84000,      0.35476, 99.04607,50.00000,20.00000,5.09288
180.59300, 9.85000,      0.35556, 99.05254,50.00000,20.00000,5.09173
180.87300, 9.86000,      0.35640, 99.04607,50.00000,20.00000,5.09056
181.15199, 9.87000,      0.35748, 99.03959,50.00000,20.00000,5.08939
181.42700, 9.88000,      0.35844, 99.02877,50.00000,20.00000,5.08824
181.70399, 9.89000,      0.35935, 99.02336,50.00000,20.00000,5.08708
181.98199, 9.90000,      0.36049, 99.02123,50.00000,20.00000,5.08592
182.25900, 9.91000,      0.36147, 99.02017,50.00000,20.00000,5.08476
182.53500, 9.92000,      0.36263, 99.00828,50.00000,20.00000,5.08361
182.80901, 9.93000,      0.36369, 99.01369,50.00000,20.00000,5.08246
183.08600, 9.94000,      0.36479, 99.00500,50.00000,20.00000,5.08130
183.36000, 9.95000,      0.36595, 98.99959,50.00000,20.00000,5.08015
183.63400, 9.96000,      0.36713, 98.98770,50.00000,20.00000,5.07901
183.91000, 9.97000,      0.36834, 98.99215,50.00000,20.00000,5.07785
184.18201, 9.98000,      0.36943, 98.98239,50.00000,20.00000,5.07672
184.45700, 9.99000,      0.37055, 98.97697,50.00000,20.00000,5.07556
184.73000,10.00000,      0.37172, 98.96403,50.00000,20.00000,5.07442
185.00700,10.01000,      0.37306, 98.95755,50.00000,20.00000,5.07326
185.27800,10.02000,      0.37439, 98.94460,50.00000,20.00000,5.07213
185.55000,10.03000,      0.37581, 98.94567,50.00000,20.00000,5.07099
185.82201,10.04000,      0.37713, 98.94132,50.00000,20.00000,5.06985
186.09700,10.05000,      0.37838, 98.93600,50.00000,20.00000,5.06870
186.36800,10.06000,      0.37986, 98.92412,50.00000,20.00000,5.06757
186.64000,10.07000,      0.38124, 98.91871,50.00000,20.00000,5.06643
186.91100,10.08000,      0.38265, 98.90682,50.00000,20.00000,5.06530
187.17999,10.09000,      0.38419, 98.90141,50.00000,20.00000,5.06417
187.45500,10.10000,      0.38558, 98.89387,50.00000,20.00000,5.06302
187.72900,10.11000,      0.38702, 98.88199,50.00000,20.00000,5.06188
187.99600,10.12000,      0.38847, 98.88730,50.00000,20.00000,5.06076
188.26900,10.13000,      0.39016, 98.87329,50.00000,20.00000,5.05962
188.53900,10.14000,      0.39169, 98.87001,50.00000,20.00000,5.05849
188.80800,10.15000,      0.39322, 98.85165,50.00000,20.00000,5.05736
189.07899,10.16000,      0.39486, 98.84739,50.00000,20.00000,5.05623
189.34801,10.17000,      0.39642, 98.83435,50.00000,20.00000,5.05511
189.62000,10.18000,      0.39807, 98.83763,50.00000,20.00000,5.05397
189.89000,10.19000,      0.39970, 98.82469,50.00000,20.00000,5.05284
190.15900,10.20000,      0.40146, 98.82140,50.00000,20.00000,5.05171
190.42900,10.21000,      0.40317, 98.80845,50.00000,20.00000,5.05058
190.69701,10.22000,      0.40485, 98.80526,50.00000,20.00000,5.04946
190.96800,10.23000,      0.40675, 98.79550,50.00000,20.00000,5.04833
191.23801,10.24000,      0.40846, 98.79763,50.00000,20.00000,5.04720
191.50600,10.25000,      0.41020, 98.77821,50.00000,20.00000,5.04608
191.77600,10.26000,      0.41205, 98.77492,50.00000,20.00000,5.04495
192.04601,10.27000,      0.41398, 98.75985,50.00000,20.00000,5.04382
192.31400,10.28000,      0.41592, 98.75656,50.00000,20.00000,5.04270
192.58400,10.29000,      0.41768, 98.74361,50.00000,20.00000,5.04157
192.85201,10.30000,      0.41967, 98.74690,50.00000,20.00000,5.04045
193.11900,10.31000,      0.42162, 98.73926,50.00000,20.00000,5.03933
193.39000,10.32000,      0.42343, 98.73608,50.00000,20.00000,5.03820
193.65900,10.33000,      0.42546, 98.71984,50.00000,20.00000,5.03708
193.92700,10.34000,      0.42750, 98.71549,50.00000,20.00000,5.03596
194.19501,10.35000,      0.42961, 98.69607,50.00000,20.00000,5.03483
194.46300,10.36000,      0.43176, 98.68853,50.00000,20.00000,5.03371
194.73199,10.37000,      0.43366, 98.68100,50.00000,20.00000,5.03259
195.00301,10.38000,      0.43573, 98.67230,50.00000,20.00000,5.03146
195.26801,10.39000,      0.43800, 98.66148,50.00000,20.00000,5.03035
195.53799,10.40000,      0.44019, 98.64205,50.00000,20.00000,5.02922
195.80701,10.41000,      0.44246, 98.63345,50.00000,20.00000,5.02809
196.07600,10.42000,      0.44467, 98.61935,50.00000,20.00000,5.02697
196.34500,10.43000,      0.44694, 98.60640,50.00000,20.00000,5.02585
196.61301,10.44000,      0.44908, 98.59992,50.00000,20.00000,5.02472
196.88300,10.45000,      0.45141, 98.58369,50.00000,20.00000,5.02360
197.15100,10.46000,      0.45367, 98.57722,50.00000,20.00000,5.02248
197.42101,10.47000,      0.45605, 98.56533,50.00000,20.00000,5.02135
197.69000,10.48000,      0.45852, 98.55992,50.00000,20.00000,5.02022
197.95900,10.49000,      0.46093, 98.54803,50.00000,20.00000,5.01910
198.22900,10.50000,      0.46307, 98.54272,50.00000,20.00000,5.01797
198.49699,10.51000,      0.46550, 98.52542,50.00000,20.00000,5.01685
198.76601,10.52000,      0.46809, 98.51460,50.00000,20.00000,5.01573
199.03400,10.53000,      0.47073, 98.49730,50.00000,20.00000,5.01460
199.30600,10.54000,      0.47335, 98.48976,50.00000,20.00000,5.01347
199.57700,10.55000,      0.47584, 98.48445,50.00000,20.00000,5.01234
199.84300,10.56000,      0.47833, 98.48339,50.00000,20.00000,5.01122
200.11301,10.57000,      0.48106, 98.47256,50.00000,20.00000,5.01009
200.38000,10.58000,      0.48367, 98.46493,50.00000,20.00000,5.00898
200.65500,10.59000,      0.48634, 98.45305,50.00000,20.00000,5.00783
200.92200,10.60000,      0.48906, 98.44232,50.00000,20.00000,5.00671
201.19000,10.61000,      0.49179, 98.42609,50.00000,20.00000,5.00559
201.46201,10.62000,      0.49448, 98.41101,50.00000,20.00000,5.00446
201.73500,10.63000,      0.49739, 98.40019,50.00000,20.00000,5.00332
202.00101,10.64000,      0.50018, 98.38067,50.00000,20.00000,5.00221
202.27299,10.65000,      0.50283, 98.37207,50.00000,20.00000,5.00107
202.54500,10.66000,      0.50559, 98.35806,50.00000,20.00000,4.99993
202.81400,10.67000,      0.50866, 98.34395,50.00000,20.00000,4.99881
203.08501,10.68000,      0.51160, 98.33322,50.00000,20.00000,4.99768
203.35500,10.69000,      0.51457, 98.31486,50.00000,20.00000,4.99655
203.62500,10.70000,      0.51757, 98.30723,50.00000,20.00000,4.99542
203.89600,10.71000,      0.52065, 98.29534,50.00000,20.00000,4.99429
204.16901,10.72000,      0.52362, 98.28027,50.00000,20.00000,4.99315
204.44000,10.73000,      0.52668, 98.26945,50.00000,20.00000,4.99202
204.71201,10.74000,      0.52972, 98.24896,50.00000,20.00000,4.99088
204.98399,10.75000,      0.53298, 98.24027,50.00000,20.00000,4.98974
205.25400,10.76000,      0.53619, 98.22413,50.00000,20.00000,4.98862
205.52901,10.77000,      0.53898, 98.20683,50.00000,20.00000,4.98747
205.80099,10.78000,      0.54224, 98.19495,50.00000,20.00000,4.98633
206.07001,10.79000,      0.54548, 98.17543,50.00000,20.00000,4.98521
