#EXPORTTYPE:                 ,DATA ALL                                                     
#FILE:                       ,PYRO_MDF_30_900_N2_05Kmin_recal_02.ngb-ds3                   
#FORMAT:                     ,NETZSCH5                                                     
#FTYPE:                      ,ANSI                                                         
#IDENTITY:                   ,pyro_30_900_N2_5Kmin_MDF_02                                  
#DECIMAL:                    ,POINT                                                        
#SEPARATOR:                  ,COMMA                                                        
#MTYPE:                      ,DSC                                                          
#INSTRUMENT:                 ,NETZSCH STA 449F3                                            
#PROJECT:                    ,pyroboard                                                    
#DATE/TIME:                  ,06.02.2021 13:33:58 (UTC+1)                                  
#CORR. FILE:                 ,Correction for method PYROBOARD_30_900_N2_5Kmin_Recal_cooling
#TEMPCAL:                    ,06-01-2021 09:45                                             
#SENSITIVITY:                ,06-01-2021 10:08                                             
#LABORATORY:                 ,TUPO                                                         
#OPERATOR:                   ,LH                                                           
#REMARK:                     ,                                                             
#SAMPLE:                     ,pyro_30_900_N2_5Kmin_MDF_02                                  
#SAMPLE MASS /mg:            ,10.2924                                                      
#MATERIAL:                   ,MDF                                                          
#REFERENCE:                  ,-----                                                        
#REFERENCE MASS /mg:         ,0                                                            
#TYPE OF CRUCIBLE:           ,Al2O3 85 µl, open                                            
#SAMPLE CRUCIBLE MASS /mg:   ,132.8691                                                     
#REFERENCE CRUCIBLE MASS /mg:,135.12                                                       
#DSC RANGE /µV:              ,5000                                                         
#TG RANGE /mg:               ,35000                                                        
#TAU-R:                      ,---                                                          
#CORR. CODE:                 ,020                                                          
#EXO:                        ,-1                                                           
#RANGE:                      ,30°C/5.0(K/min)/900°C                                        
#SEGMENT:                    ,S2/4                                                         
#SEG. 2:                     ,30°C/5.0(K/min)/900°C                                        

##Temp./°C,Time/min,DSC/(mW/mg),Mass/%,Gas Flow(purge2)/(ml/min),Gas Flow(protective)/(ml/min),Sensit./(uV/mW)
299.96100, 59.02000,-1.496503e-02, 75.98816,50.00000,20.00000,4.74033
300.01199, 59.03000,-1.510654e-02, 75.96426,50.00000,20.00000,4.74009
300.06100, 59.04000,-1.518547e-02, 75.92947,50.00000,20.00000,4.73986
300.11301, 59.05000,-1.528010e-02, 75.90664,50.00000,20.00000,4.73961
300.16101, 59.06000,-1.535903e-02, 75.88488,50.00000,20.00000,4.73939
300.21201, 59.07000,-1.539109e-02, 75.86205,50.00000,20.00000,4.73915
300.25900, 59.08000,-1.553259e-02, 75.83601,50.00000,20.00000,4.73892
300.31201, 59.09000,-1.562727e-02, 75.81648,50.00000,20.00000,4.73867
300.36200, 59.10000,-1.576884e-02, 75.79578,50.00000,20.00000,4.73844
300.41299, 59.11000,-1.584786e-02, 75.77305,50.00000,20.00000,4.73820
300.46201, 59.12000,-1.602074e-02, 75.74691,50.00000,20.00000,4.73797
300.51300, 59.13000,-1.617801e-02, 75.72845,50.00000,20.00000,4.73773
300.56201, 59.14000,-1.624139e-02, 75.70892,50.00000,20.00000,4.73749
300.61099, 59.15000,-1.639865e-02, 75.68716,50.00000,20.00000,4.73726
300.66199, 59.16000,-1.646208e-02, 75.66219,50.00000,20.00000,4.73702
300.71500, 59.17000,-1.663509e-02, 75.64480,50.00000,20.00000,4.73677
300.76501, 59.18000,-1.680807e-02, 75.62527,50.00000,20.00000,4.73654
300.81400, 59.19000,-1.685584e-02, 75.60244,50.00000,20.00000,4.73631
300.86301, 59.20000,-1.693492e-02, 75.57747,50.00000,20.00000,4.73607
300.91299, 59.21000,-1.702968e-02, 75.56017,50.00000,20.00000,4.73584
300.96201, 59.22000,-1.718704e-02, 75.53948,50.00000,20.00000,4.73561
301.01300, 59.23000,-1.745403e-02, 75.51558,50.00000,20.00000,4.73537
301.06299, 59.24000,-1.759579e-02, 75.48730,50.00000,20.00000,4.73513
301.11099, 59.25000,-1.758097e-02, 75.46777,50.00000,20.00000,4.73491
301.16199, 59.26000,-1.775408e-02, 75.44611,50.00000,20.00000,4.73466
301.21100, 59.27000,-1.777061e-02, 75.42114,50.00000,20.00000,4.73443
301.26599, 59.28000,-1.789684e-02, 75.39286,50.00000,20.00000,4.73417
301.31201, 59.29000,-1.813254e-02, 75.37333,50.00000,20.00000,4.73396
301.36301, 59.30000,-1.829006e-02, 75.34836,50.00000,20.00000,4.73372
301.41299, 59.31000,-1.841625e-02, 75.32339,50.00000,20.00000,4.73348
301.46301, 59.32000,-1.852679e-02, 75.29736,50.00000,20.00000,4.73325
301.51300, 59.33000,-1.855904e-02, 75.27345,50.00000,20.00000,4.73301
301.56400, 59.34000,-1.868528e-02, 75.24955,50.00000,20.00000,4.73277
301.61499, 59.35000,-1.887419e-02, 75.21701,50.00000,20.00000,4.73253
301.66400, 59.36000,-1.900042e-02, 75.20282,50.00000,20.00000,4.73230
301.71201, 59.37000,-1.911098e-02, 75.18115,50.00000,20.00000,4.73207
301.76199, 59.38000,-1.925292e-02, 75.15832,50.00000,20.00000,4.73184
301.81100, 59.39000,-1.942619e-02, 75.13763,50.00000,20.00000,4.73160
301.86099, 59.40000,-1.942716e-02, 75.11489,50.00000,20.00000,4.73137
301.91199, 59.41000,-1.966316e-02, 75.09847,50.00000,20.00000,4.73113
301.96301, 59.42000,-1.980518e-02, 75.08448,50.00000,20.00000,4.73089
302.01300, 59.43000,-1.982184e-02, 75.06379,50.00000,20.00000,4.73065
302.06201, 59.44000,-1.996384e-02, 75.04095,50.00000,20.00000,4.73042
302.11099, 59.45000,-2.015286e-02, 75.01705,50.00000,20.00000,4.73019
302.16199, 59.46000,-2.031060e-02, 74.99859,50.00000,20.00000,4.72995
302.21100, 59.47000,-2.046832e-02, 74.97799,50.00000,20.00000,4.72972
302.26501, 59.48000,-2.061048e-02, 74.96167,50.00000,20.00000,4.72947
302.31299, 59.49000,-2.065849e-02, 74.93233,50.00000,20.00000,4.72924
302.36301, 59.50000,-2.080059e-02, 74.91066,50.00000,20.00000,4.72900
302.41299, 59.51000,-2.098974e-02, 74.88783,50.00000,20.00000,4.72877
302.46600, 59.52000,-2.110058e-02, 74.86500,50.00000,20.00000,4.72852
302.51199, 59.53000,-2.124264e-02, 74.83896,50.00000,20.00000,4.72830
302.56201, 59.54000,-2.140048e-02, 74.82157,50.00000,20.00000,4.72807
302.61099, 59.55000,-2.154263e-02, 74.79116,50.00000,20.00000,4.72784
302.66299, 59.56000,-2.162215e-02, 74.76832,50.00000,20.00000,4.72759
302.70999, 59.57000,-2.173292e-02, 74.75210,50.00000,20.00000,4.72737
302.76199, 59.58000,-2.190654e-02, 74.72052,50.00000,20.00000,4.72712
302.81201, 59.59000,-2.204877e-02, 74.70536,50.00000,20.00000,4.72689
302.85999, 59.60000,-2.219097e-02, 74.67826,50.00000,20.00000,4.72666
302.91299, 59.61000,-2.233329e-02, 74.65105,50.00000,20.00000,4.72641
302.96201, 59.62000,-2.235007e-02, 74.63152,50.00000,20.00000,4.72618
303.00800, 59.63000,-2.266479e-02, 74.60976,50.00000,20.00000,4.72597
303.06100, 59.64000,-2.276010e-02, 74.58693,50.00000,20.00000,4.72572
303.10999, 59.65000,-2.287102e-02, 74.56312,50.00000,20.00000,4.72549
303.16000, 59.66000,-2.304472e-02, 74.54457,50.00000,20.00000,4.72525
303.20999, 59.67000,-2.310862e-02, 74.52397,50.00000,20.00000,4.72501
303.26001, 59.68000,-2.326666e-02, 74.49900,50.00000,20.00000,4.72478
303.31100, 59.69000,-2.334629e-02, 74.47937,50.00000,20.00000,4.72454
303.35901, 59.70000,-2.341017e-02, 74.46101,50.00000,20.00000,4.72431
303.41101, 59.71000,-2.355260e-02, 74.43711,50.00000,20.00000,4.72407
303.45999, 59.72000,-2.364790e-02, 74.40990,50.00000,20.00000,4.72384
303.50900, 59.73000,-2.385307e-02, 74.38163,50.00000,20.00000,4.72361
303.55801, 59.74000,-2.396409e-02, 74.36317,50.00000,20.00000,4.72338
303.60699, 59.75000,-2.409081e-02, 74.34364,50.00000,20.00000,4.72315
303.65900, 59.76000,-2.426471e-02, 74.32625,50.00000,20.00000,4.72290
303.70801, 59.77000,-2.446994e-02, 74.30351,50.00000,20.00000,4.72267
303.76001, 59.78000,-2.461248e-02, 74.28719,50.00000,20.00000,4.72243
303.80899, 59.79000,-2.455089e-02, 74.25785,50.00000,20.00000,4.72220
303.85901, 59.80000,-2.477189e-02, 74.24376,50.00000,20.00000,4.72196
303.90701, 59.81000,-2.493006e-02, 74.21656,50.00000,20.00000,4.72173
303.95599, 59.82000,-2.499408e-02, 74.18945,50.00000,20.00000,4.72150
304.00601, 59.83000,-2.501103e-02, 74.15894,50.00000,20.00000,4.72127
304.05701, 59.84000,-2.509080e-02, 74.13076,50.00000,20.00000,4.72103
304.10599, 59.85000,-2.532756e-02, 74.10473,50.00000,20.00000,4.72080
304.15900, 59.86000,-2.543882e-02, 74.07645,50.00000,20.00000,4.72055
304.20499, 59.87000,-2.551850e-02, 74.04818,50.00000,20.00000,4.72033
304.25699, 59.88000,-2.562976e-02, 74.02428,50.00000,20.00000,4.72009
304.30701, 59.89000,-2.580379e-02, 74.00145,50.00000,20.00000,4.71985
304.35599, 59.90000,-2.589929e-02, 73.97434,50.00000,20.00000,4.71962
304.40601, 59.91000,-2.594770e-02, 73.95471,50.00000,20.00000,4.71939
304.45599, 59.92000,-2.618461e-02, 73.93091,50.00000,20.00000,4.71915
304.50500, 59.93000,-2.623301e-02, 73.89399,50.00000,20.00000,4.71892
304.55499, 59.94000,-2.632857e-02, 73.85920,50.00000,20.00000,4.71869
304.60400, 59.95000,-2.647125e-02, 73.83968,50.00000,20.00000,4.71846
304.65399, 59.96000,-2.666110e-02, 73.81791,50.00000,20.00000,4.71822
304.70401, 59.97000,-2.686668e-02, 73.79508,50.00000,20.00000,4.71799
304.75299, 59.98000,-2.689941e-02, 73.76904,50.00000,20.00000,4.71775
304.80200, 59.99000,-2.693215e-02, 73.75058,50.00000,20.00000,4.71752
304.85300, 60.00000,-2.705923e-02, 73.72998,50.00000,20.00000,4.71728
304.90399, 60.01000,-2.720204e-02, 73.70492,50.00000,20.00000,4.71704
304.95099, 60.02000,-2.734475e-02, 73.67450,50.00000,20.00000,4.71682
305.00400, 60.03000,-2.748764e-02, 73.65498,50.00000,20.00000,4.71657
305.05301, 60.04000,-2.753614e-02, 73.63331,50.00000,20.00000,4.71634
305.10199, 60.05000,-2.769466e-02, 73.61048,50.00000,20.00000,4.71611
305.15601, 60.06000,-2.766471e-02, 73.58444,50.00000,20.00000,4.71586
305.20300, 60.07000,-2.785464e-02, 73.56481,50.00000,20.00000,4.71564
305.25101, 60.08000,-2.798173e-02, 73.54315,50.00000,20.00000,4.71541
305.30200, 60.09000,-2.814036e-02, 73.51701,50.00000,20.00000,4.71517
305.35101, 60.10000,-2.825179e-02, 73.48553,50.00000,20.00000,4.71494
305.39999, 60.11000,-2.833178e-02, 73.46600,50.00000,20.00000,4.71471
305.45099, 60.12000,-2.841184e-02, 73.44317,50.00000,20.00000,4.71447
305.50101, 60.13000,-2.863339e-02, 73.41713,50.00000,20.00000,4.71424
305.54999, 60.14000,-2.871341e-02, 73.38235,50.00000,20.00000,4.71401
305.60001, 60.15000,-2.884065e-02, 73.35961,50.00000,20.00000,4.71377
305.64999, 60.16000,-2.898362e-02, 73.33785,50.00000,20.00000,4.71354
305.70001, 60.17000,-2.914234e-02, 73.31288,50.00000,20.00000,4.71330
305.74899, 60.18000,-2.919095e-02, 73.28684,50.00000,20.00000,4.71307
305.79999, 60.19000,-2.930253e-02, 73.26731,50.00000,20.00000,4.71283
305.85101, 60.20000,-2.941413e-02, 73.24555,50.00000,20.00000,4.71259
305.89899, 60.21000,-2.950992e-02, 73.22058,50.00000,20.00000,4.71237
305.94800, 60.22000,-2.962147e-02, 73.19017,50.00000,20.00000,4.71214
305.99600, 60.23000,-2.973301e-02, 73.17064,50.00000,20.00000,4.71191
306.04901, 60.24000,-2.990764e-02, 73.14887,50.00000,20.00000,4.71166
306.10001, 60.25000,-3.000357e-02, 73.12390,50.00000,20.00000,4.71142
306.14700, 60.26000,-3.009938e-02, 73.09786,50.00000,20.00000,4.71120
306.19800, 60.27000,-3.006944e-02, 73.07834,50.00000,20.00000,4.71096
306.25000, 60.28000,-3.032277e-02, 73.05657,50.00000,20.00000,4.71072
306.29999, 60.29000,-3.040296e-02, 73.03160,50.00000,20.00000,4.71049
306.34601, 60.30000,-3.046730e-02, 73.00556,50.00000,20.00000,4.71027
306.39801, 60.31000,-3.059479e-02, 72.99789,50.00000,20.00000,4.71002
306.45001, 60.32000,-3.073803e-02, 72.98050,50.00000,20.00000,4.70978
306.49701, 60.33000,-3.097556e-02, 72.95553,50.00000,20.00000,4.70956
306.54901, 60.34000,-3.092995e-02, 72.92735,50.00000,20.00000,4.70932
306.59698, 60.35000,-3.104162e-02, 72.90559,50.00000,20.00000,4.70909
306.64499, 60.36000,-3.118478e-02, 72.88169,50.00000,20.00000,4.70886
306.69601, 60.37000,-3.131231e-02, 72.85458,50.00000,20.00000,4.70863
306.74399, 60.38000,-3.134529e-02, 72.82630,50.00000,20.00000,4.70840
306.79501, 60.39000,-3.142561e-02, 72.80678,50.00000,20.00000,4.70816
306.84500, 60.40000,-3.152165e-02, 72.78394,50.00000,20.00000,4.70793
306.89200, 60.41000,-3.158611e-02, 72.75790,50.00000,20.00000,4.70771
306.94299, 60.42000,-3.171369e-02, 72.72633,50.00000,20.00000,4.70747
306.99301, 60.43000,-3.187274e-02, 72.70680,50.00000,20.00000,4.70723
307.04001, 60.44000,-3.198447e-02, 72.68727,50.00000,20.00000,4.70701
307.09201, 60.45000,-3.208062e-02, 72.66774,50.00000,20.00000,4.70677
307.14099, 60.46000,-3.217669e-02, 72.64160,50.00000,20.00000,4.70654
307.19199, 60.47000,-3.227283e-02, 72.62314,50.00000,20.00000,4.70630
307.24200, 60.48000,-3.229019e-02, 72.59060,50.00000,20.00000,4.70606
307.29199, 60.49000,-3.246507e-02, 72.57214,50.00000,20.00000,4.70583
307.34100, 60.50000,-3.246666e-02, 72.55037,50.00000,20.00000,4.70560
307.39001, 60.51000,-3.253126e-02, 72.52433,50.00000,20.00000,4.70537
307.44101, 60.52000,-3.270621e-02, 72.49606,50.00000,20.00000,4.70513
307.49200, 60.53000,-3.280241e-02, 72.47653,50.00000,20.00000,4.70489
307.54099, 60.54000,-3.291430e-02, 72.45263,50.00000,20.00000,4.70466
307.59000, 60.55000,-3.296318e-02, 72.42552,50.00000,20.00000,4.70443
307.64099, 60.56000,-3.304365e-02, 72.39725,50.00000,20.00000,4.70419
307.69000, 60.57000,-3.317133e-02, 72.37772,50.00000,20.00000,4.70396
307.73901, 60.58000,-3.323599e-02, 72.35596,50.00000,20.00000,4.70373
307.78799, 60.59000,-3.334793e-02, 72.33099,50.00000,20.00000,4.70350
307.84000, 60.60000,-3.342846e-02, 72.29951,50.00000,20.00000,4.70326
307.88901, 60.61000,-3.349314e-02, 72.27891,50.00000,20.00000,4.70303
307.93701, 60.62000,-3.362084e-02, 72.25608,50.00000,20.00000,4.70280
307.98999, 60.63000,-3.376449e-02, 72.23111,50.00000,20.00000,4.70255
308.03900, 60.64000,-3.382919e-02, 72.20497,50.00000,20.00000,4.70232
308.09100, 60.65000,-3.384671e-02, 72.19088,50.00000,20.00000,4.70208
308.13901, 60.66000,-3.391139e-02, 72.16912,50.00000,20.00000,4.70185
308.19101, 60.67000,-3.392892e-02, 72.14415,50.00000,20.00000,4.70161
308.24100, 60.68000,-3.408828e-02, 72.12141,50.00000,20.00000,4.70138
308.28799, 60.69000,-3.416872e-02, 72.09421,50.00000,20.00000,4.70116
308.33899, 60.70000,-3.423353e-02, 72.06166,50.00000,20.00000,4.70092
308.38901, 60.71000,-3.428255e-02, 72.03990,50.00000,20.00000,4.70068
308.43900, 60.72000,-3.439465e-02, 72.02027,50.00000,20.00000,4.70045
308.48801, 60.73000,-3.447518e-02, 72.00735,50.00000,20.00000,4.70022
308.53900, 60.74000,-3.466620e-02, 71.98121,50.00000,20.00000,4.69998
308.58899, 60.75000,-3.466792e-02, 71.96168,50.00000,20.00000,4.69974
308.64001, 60.76000,-3.473278e-02, 71.93778,50.00000,20.00000,4.69951
308.68900, 60.77000,-3.487645e-02, 71.90951,50.00000,20.00000,4.69928
308.73801, 60.78000,-3.503590e-02, 71.87696,50.00000,20.00000,4.69905
308.78799, 60.79000,-3.514807e-02, 71.85520,50.00000,20.00000,4.69881
308.83801, 60.80000,-3.526026e-02, 71.83023,50.00000,20.00000,4.69858
308.88901, 60.81000,-3.526206e-02, 71.80312,50.00000,20.00000,4.69834
308.93799, 60.82000,-3.524800e-02, 71.77485,50.00000,20.00000,4.69811
308.98599, 60.83000,-3.537592e-02, 71.75532,50.00000,20.00000,4.69788
309.03699, 60.84000,-3.534616e-02, 71.73355,50.00000,20.00000,4.69765
309.08701, 60.85000,-3.545839e-02, 71.70858,50.00000,20.00000,4.69741
309.13599, 60.86000,-3.566527e-02, 71.68255,50.00000,20.00000,4.69718
309.18701, 60.87000,-3.574600e-02, 71.66409,50.00000,20.00000,4.69694
309.23700, 60.88000,-3.579513e-02, 71.64349,50.00000,20.00000,4.69671
309.28799, 60.89000,-3.592322e-02, 71.62066,50.00000,20.00000,4.69647
309.33701, 60.90000,-3.598811e-02, 71.59238,50.00000,20.00000,4.69624
309.38699, 60.91000,-3.600569e-02, 71.57285,50.00000,20.00000,4.69600
309.43701, 60.92000,-3.599170e-02, 71.55002,50.00000,20.00000,4.69577
309.48901, 60.93000,-3.608829e-02, 71.51640,50.00000,20.00000,4.69553
309.53799, 60.94000,-3.629529e-02, 71.48269,50.00000,20.00000,4.69530
309.58600, 60.95000,-3.636018e-02, 71.46093,50.00000,20.00000,4.69507
309.63699, 60.96000,-3.629887e-02, 71.43809,50.00000,20.00000,4.69483
309.68701, 60.97000,-3.639542e-02, 71.41312,50.00000,20.00000,4.69460
309.73700, 60.98000,-3.653935e-02, 71.38485,50.00000,20.00000,4.69437
309.78799, 60.99000,-3.657279e-02, 71.36532,50.00000,20.00000,4.69413
309.83600, 61.00000,-3.660613e-02, 71.34365,50.00000,20.00000,4.69390
309.88800, 61.01000,-3.668699e-02, 71.31868,50.00000,20.00000,4.69366
309.93600, 61.02000,-3.678351e-02, 71.29255,50.00000,20.00000,4.69343
309.98599, 61.03000,-3.694329e-02, 71.27302,50.00000,20.00000,4.69320
310.03799, 61.04000,-3.703998e-02, 71.25126,50.00000,20.00000,4.69296
310.08499, 61.05000,-3.712070e-02, 71.22522,50.00000,20.00000,4.69274
310.13501, 61.06000,-3.728052e-02, 71.19374,50.00000,20.00000,4.69250
310.18500, 61.07000,-3.731397e-02, 71.17197,50.00000,20.00000,4.69227
310.23599, 61.08000,-3.741066e-02, 71.14807,50.00000,20.00000,4.69203
310.28601, 61.09000,-3.749152e-02, 71.12097,50.00000,20.00000,4.69179
310.33600, 61.10000,-3.755659e-02, 71.08949,50.00000,20.00000,4.69156
310.38501, 61.11000,-3.765324e-02, 71.06996,50.00000,20.00000,4.69133
310.43399, 61.12000,-3.778149e-02, 71.04606,50.00000,20.00000,4.69110
310.48599, 61.13000,-3.779925e-02, 71.02536,50.00000,20.00000,4.69086
310.53500, 61.14000,-3.786431e-02, 71.00369,50.00000,20.00000,4.69063
310.58600, 61.15000,-3.802428e-02, 70.98416,50.00000,20.00000,4.69039
310.63400, 61.16000,-3.807351e-02, 70.96250,50.00000,20.00000,4.69017
310.68600, 61.17000,-3.810710e-02, 70.93636,50.00000,20.00000,4.68992
310.73401, 61.18000,-3.820376e-02, 70.90488,50.00000,20.00000,4.68970
310.78500, 61.19000,-3.841120e-02, 70.88535,50.00000,20.00000,4.68946
310.83499, 61.20000,-3.857119e-02, 70.86252,50.00000,20.00000,4.68923
310.88501, 61.21000,-3.879444e-02, 70.83541,50.00000,20.00000,4.68899
310.93301, 61.22000,-3.890696e-02, 70.80714,50.00000,20.00000,4.68877
310.98499, 61.23000,-3.889317e-02, 70.78868,50.00000,20.00000,4.68852
311.03500, 61.24000,-3.892674e-02, 70.76808,50.00000,20.00000,4.68829
311.08301, 61.25000,-3.896022e-02, 70.74525,50.00000,20.00000,4.68807
311.13501, 61.26000,-3.912037e-02, 70.71911,50.00000,20.00000,4.68782
311.18399, 61.27000,-3.912228e-02, 70.69959,50.00000,20.00000,4.68759
311.23300, 61.28000,-3.915582e-02, 70.66694,50.00000,20.00000,4.68736
311.28201, 61.29000,-3.931589e-02, 70.63653,50.00000,20.00000,4.68713
311.33301, 61.30000,-3.938115e-02, 70.60505,50.00000,20.00000,4.68690
311.38199, 61.31000,-3.949379e-02, 70.58329,50.00000,20.00000,4.68667
311.43201, 61.32000,-3.960649e-02, 70.55938,50.00000,20.00000,4.68643
311.48401, 61.33000,-3.984581e-02, 70.53228,50.00000,20.00000,4.68619
311.53601, 61.34000,-3.983206e-02, 70.50080,50.00000,20.00000,4.68595
311.58200, 61.35000,-3.986553e-02, 70.48117,50.00000,20.00000,4.68573
311.63501, 61.36000,-3.997838e-02, 70.45950,50.00000,20.00000,4.68548
311.68399, 61.37000,-4.005944e-02, 70.43454,50.00000,20.00000,4.68525
311.73300, 61.38000,-4.012469e-02, 70.39645,50.00000,20.00000,4.68503
311.78400, 61.39000,-4.003179e-02, 70.36827,50.00000,20.00000,4.68479
311.83301, 61.40000,-4.009705e-02, 70.34330,50.00000,20.00000,4.68456
311.88501, 61.41000,-4.036814e-02, 70.31396,50.00000,20.00000,4.68431
311.93301, 61.42000,-4.037008e-02, 70.28025,50.00000,20.00000,4.68409
311.98099, 61.43000,-4.051444e-02, 70.25858,50.00000,20.00000,4.68387
312.03400, 61.44000,-4.061155e-02, 70.23575,50.00000,20.00000,4.68362
312.08200, 61.45000,-4.069263e-02, 70.21078,50.00000,20.00000,4.68339
312.13400, 61.46000,-4.078971e-02, 70.18474,50.00000,20.00000,4.68315
312.18399, 61.47000,-4.074426e-02, 70.16511,50.00000,20.00000,4.68292
312.23401, 61.48000,-4.082545e-02, 70.14345,50.00000,20.00000,4.68268
312.28400, 61.49000,-4.103328e-02, 70.11731,50.00000,20.00000,4.68245
312.33401, 61.50000,-4.108282e-02, 70.08476,50.00000,20.00000,4.68222
312.38400, 61.51000,-4.110071e-02, 70.06193,50.00000,20.00000,4.68198
312.43600, 61.52000,-4.116617e-02, 70.03589,50.00000,20.00000,4.68174
312.48401, 61.53000,-4.129482e-02, 70.00655,50.00000,20.00000,4.68152
312.53699, 61.54000,-4.136034e-02, 69.97507,50.00000,20.00000,4.68127
312.58600, 61.55000,-4.134653e-02, 69.95331,50.00000,20.00000,4.68104
312.63501, 61.56000,-4.142773e-02, 69.93057,50.00000,20.00000,4.68081
312.68600, 61.57000,-4.158821e-02, 69.90560,50.00000,20.00000,4.68057
312.73300, 61.58000,-4.176438e-02, 69.87946,50.00000,20.00000,4.68035
312.78699, 61.59000,-4.175079e-02, 69.85994,50.00000,20.00000,4.68010
312.83301, 61.60000,-4.176855e-02, 69.83817,50.00000,20.00000,4.67989
312.88400, 61.61000,-4.184987e-02, 69.81213,50.00000,20.00000,4.67965
312.93301, 61.62000,-4.204201e-02, 69.78065,50.00000,20.00000,4.67942
312.98300, 61.63000,-4.209164e-02, 69.75889,50.00000,20.00000,4.67918
313.03201, 61.64000,-4.217291e-02, 69.73392,50.00000,20.00000,4.67896
313.08301, 61.65000,-4.230180e-02, 69.70574,50.00000,20.00000,4.67872
313.13400, 61.66000,-4.233564e-02, 69.67417,50.00000,20.00000,4.67848
313.18399, 61.67000,-4.246452e-02, 69.65357,50.00000,20.00000,4.67825
313.23401, 61.68000,-4.256171e-02, 69.62967,50.00000,20.00000,4.67801
313.28299, 61.69000,-4.267472e-02, 69.60033,50.00000,20.00000,4.67778
313.33200, 61.70000,-4.274020e-02, 69.56778,50.00000,20.00000,4.67755
313.38599, 61.71000,-4.272665e-02, 69.54601,50.00000,20.00000,4.67730
313.43500, 61.72000,-4.283968e-02, 69.52104,50.00000,20.00000,4.67707
313.48401, 61.73000,-4.287348e-02, 69.49394,50.00000,20.00000,4.67684
313.53299, 61.74000,-4.300238e-02, 69.46236,50.00000,20.00000,4.67662
313.58499, 61.75000,-4.308387e-02, 69.44283,50.00000,20.00000,4.67637
313.63599, 61.76000,-4.311777e-02, 69.42116,50.00000,20.00000,4.67613
313.68301, 61.77000,-4.321491e-02, 69.38638,50.00000,20.00000,4.67592
313.73499, 61.78000,-4.332813e-02, 69.35267,50.00000,20.00000,4.67567
313.78500, 61.79000,-4.336200e-02, 69.33314,50.00000,20.00000,4.67544
313.83401, 61.80000,-4.337997e-02, 69.31031,50.00000,20.00000,4.67521
313.88501, 61.81000,-4.339804e-02, 69.28320,50.00000,20.00000,4.67497
313.93500, 61.82000,-4.352706e-02, 69.25172,50.00000,20.00000,4.67474
313.98401, 61.83000,-4.359262e-02, 69.22995,50.00000,20.00000,4.67451
314.03400, 61.84000,-4.370580e-02, 69.20498,50.00000,20.00000,4.67428
314.08499, 61.85000,-4.385076e-02, 69.17564,50.00000,20.00000,4.67404
314.13699, 61.86000,-4.382132e-02, 69.13989,50.00000,20.00000,4.67380
314.18701, 61.87000,-4.390281e-02, 69.10938,50.00000,20.00000,4.67356
314.23801, 61.88000,-4.396849e-02, 69.08771,50.00000,20.00000,4.67333
314.28799, 61.89000,-4.401828e-02, 69.06274,50.00000,20.00000,4.67309
314.33701, 61.90000,-4.397284e-02, 69.03340,50.00000,20.00000,4.67286
314.38599, 61.91000,-4.408604e-02, 69.01164,50.00000,20.00000,4.67263
314.43701, 61.92000,-4.423107e-02, 68.98774,50.00000,20.00000,4.67240
314.48700, 61.93000,-4.423327e-02, 68.95849,50.00000,20.00000,4.67216
314.53601, 61.94000,-4.428304e-02, 68.92585,50.00000,20.00000,4.67194
314.58899, 61.95000,-4.428538e-02, 68.90525,50.00000,20.00000,4.67169
314.63901, 61.96000,-4.433520e-02, 68.88348,50.00000,20.00000,4.67145
314.68799, 61.97000,-4.443258e-02, 68.85851,50.00000,20.00000,4.67123
314.73999, 61.98000,-4.446662e-02, 68.82704,50.00000,20.00000,4.67098
314.78799, 61.99000,-4.454811e-02, 68.80527,50.00000,20.00000,4.67076
314.83899, 62.00000,-4.459799e-02, 68.78030,50.00000,20.00000,4.67052
314.88901, 62.01000,-4.483830e-02, 68.74989,50.00000,20.00000,4.67029
314.93799, 62.02000,-4.480874e-02, 68.71511,50.00000,20.00000,4.67006
314.98801, 62.03000,-4.492210e-02, 68.69014,50.00000,20.00000,4.66983
315.04199, 62.04000,-4.495627e-02, 68.65759,50.00000,20.00000,4.66958
315.09000, 62.05000,-4.497430e-02, 68.63155,50.00000,20.00000,4.66935
315.14001, 62.06000,-4.496067e-02, 68.60007,50.00000,20.00000,4.66912
315.19199, 62.07000,-4.507414e-02, 68.57831,50.00000,20.00000,4.66888
315.24200, 62.08000,-4.523516e-02, 68.55334,50.00000,20.00000,4.66864
315.29001, 62.09000,-4.531672e-02, 68.52400,50.00000,20.00000,4.66842
315.33899, 62.10000,-4.535070e-02, 68.49028,50.00000,20.00000,4.66819
315.39099, 62.11000,-4.538481e-02, 68.46861,50.00000,20.00000,4.66795
315.44199, 62.12000,-4.553005e-02, 68.44471,50.00000,20.00000,4.66771
315.49100, 62.13000,-4.561169e-02, 68.41867,50.00000,20.00000,4.66748
315.53900, 62.14000,-4.570917e-02, 68.39040,50.00000,20.00000,4.66726
315.59100, 62.15000,-4.582272e-02, 68.37087,50.00000,20.00000,4.66702
315.64301, 62.16000,-4.593629e-02, 68.34804,50.00000,20.00000,4.66677
315.69299, 62.17000,-4.601801e-02, 68.31977,50.00000,20.00000,4.66654
315.74301, 62.18000,-4.608385e-02, 68.28722,50.00000,20.00000,4.66631
315.79401, 62.19000,-4.614974e-02, 68.26545,50.00000,20.00000,4.66607
